code,name,market,type,industry,price,chg,chg_pct,score,A,B,C,D,E,F,S2h,S2m,etf_trust_5d,etf_rank,etf_chip_cnt,etf_vol_ratio,foreign_days,trust_days,broker_days,broker_conc,margin_ratio,short_ratio,big_chg,rsi,trust_d1,trust_d3,trust_d5,broker_names,broker_silent,broker_known,turnover_pct,holding_rising,trust_holding_pct,trust_pullback,volume_ratio,ma_trend,revenue_months,eps_growth,gpm_improving,tags,signal,signal_desc,scan_date
00697B,元大美債7-10,上市,STOCK,,0,0,0,21,1,0,0,0,0,1,15,4,0.0,賣超,1,0.7119,1,0,0,0,0.0,0.0,0.0,33.2,0,0,0,{},0,0,0.6,0,0.0,0,0.4,0,0,0,0,★籌碼乾淨,NONE,,2026-05-08
00700,富邦恒生國企,上市,STOCK,,0,0,0,43,0,0,0,13,0,6,15,9,0.0,賣超,1,0.5491,0,0,0,0,2.1,0.0,3.46,53.4,0,0,0,{},0,0,-5.6,0,0.0,0,0.49,1,0,0,0,★籌碼乾淨 ★融資退場,NONE,,2026-05-08
00701,國泰股利精選30,上市,STOCK,,0,0,0,29,5,0,0,14,0,1,5,4,0.0,賣超,1,1.0457,8,0,0,0,0.2,0.0,-0.77,76.7,0,0,0,{},0,0,1.9,1,0.0,0,0.66,2,0,0,0,★籌碼乾淨,NONE,,2026-05-08
00702,國泰標普低波高息,上市,STOCK,,0,0,0,29,1,0,0,13,0,1,5,9,0.0,賣超,1,1.0247,1,0,0,0,0.0,0.0,-0.01,52.9,0,0,0,{},0,0,0.0,1,0.0,0,1.23,1,0,0,0,★籌碼乾淨 ★融資退場,NONE,,2026-05-08
00703,台新MSCI中國,上市,STOCK,,0,0,0,46,0,0,0,8,0,9,25,4,0.0,賣超,2,0.6135,0,0,0,0,0.1,0.0,4.98,52.3,0,0,0,{},0,0,0.0,1,0.0,0,0.25,0,0,0,0,★籌碼集中 ★大戶接手 ★籌碼乾淨,NONE,,2026-05-08
00706L,期元大S&P日圓正2,上市,STOCK,,0,0,0,23,0,0,0,13,0,1,5,4,0.0,賣超,1,1.4439,0,0,0,0,5.3,0.1,-0.91,56.9,0,0,0,{},0,0,0.0,1,0.0,0,0.25,1,0,0,0,★籌碼乾淨,NONE,,2026-05-08
00707R,期元大S&P日圓反1,上市,STOCK,,0,0,0,38,0,0,0,18,0,1,15,4,0.0,賣超,1,4.1554,0,0,0,0,2.7,0.0,0.32,55.1,0,0,0,{},0,0,0.0,0,0.0,0,0.48,2,0,0,0,★籌碼乾淨,NONE,,2026-05-08
00708L,期元大S&P黃金正2,上市,STOCK,,0,0,0,28,0,0,0,5,0,6,15,2,0.0,賣超,1,0.4027,0,0,0,0,34.3,2.8,0.02,48.6,0,0,0,{},0,0,-2.7,0,-0.07,0,0.87,0,0,0,0,,NONE,,2026-05-08
00709,富邦歐洲,上市,STOCK,,0,0,0,74,1,0,17,18,0,4,25,9,0.0,賣超,2,0.939,1,0,7,64,0.1,0.0,1.41,52.0,0,0,0,{},0,1,0.0,1,0.0,0,0.37,2,0,0,0,★籌碼集中 ★大戶接手 ★籌碼乾淨 ★融資退場,NONE,,2026-05-08
00710B,復華彭博非投等債,上市,STOCK,,0,0,0,22,0,0,0,2,0,1,15,4,0.0,賣超,1,1.0721,0,0,0,0,0.0,0.0,0.05,42.7,0,0,0,{},0,0,-1.8,1,0.0,0,0.79,0,0,0,0,★大戶接手 ★籌碼乾淨,NONE,,2026-05-08
00711B,復華彭博新興債,上市,STOCK,,0,0,0,30,0,0,0,5,0,1,15,9,0.0,賣超,1,0.0592,0,0,0,0,0.0,0.0,0.0,47.5,0,0,0,{},0,0,0.0,0,0.0,0,0.79,0,0,0,0,★大戶接手 ★籌碼乾淨 ★融資退場,NONE,,2026-05-08
00713,元大台灣高息低波,上市,STOCK,,0,0,0,69,5,3,17,18,0,7,15,4,-150.0,賣超,3,1.3765,6,0,10,48,0.0,0.0,0.02,69.3,0,0,-150,{},0,1,0.8,0,0.04,0,1.16,2,0,0,0,★籌碼乾淨,NONE,,2026-05-08
00714,群益道瓊美國地產,上市,STOCK,,0,0,0,69,0,0,14,15,0,6,25,9,0.0,賣超,2,0.7818,0,0,4,41,0.1,0.0,0.72,57.5,0,0,0,{},0,1,0.0,1,0.0,0,0.19,2,0,0,0,★籌碼集中 ★大戶接手 ★籌碼乾淨 ★融資退場,NONE,,2026-05-08
00715L,期街口布蘭特正2,上市,STOCK,,0,0,0,28,0,0,0,18,0,5,5,0,0.0,賣超,0,0.4278,0,0,0,0,42.9,29.9,-1.62,50.7,0,0,0,{},0,0,-3.4,0,0.0,0,0.74,2,0,0,0,,NONE,,2026-05-08
00717,富邦美國特別股,上市,STOCK,,0,0,0,43,10,0,0,18,0,1,5,9,0.0,賣超,1,1.5305,19,0,0,0,0.0,0.0,-0.31,57.1,0,0,0,{},0,0,91.3,1,0.0,0,1.62,2,0,0,0,★籌碼乾淨 ★融資退場,NONE,,2026-05-08
00719B,元大美債1-3,上市,STOCK,,0,0,0,28,0,0,0,0,0,4,15,9,0.0,賣超,2,0.9847,0,0,0,0,0.1,0.0,0.45,34.1,0,0,0,{},0,0,-6.7,1,0.0,0,0.4,0,0,0,0,★籌碼乾淨 ★融資退場,NONE,,2026-05-08
00720B,元大投資級公司債,上市,STOCK,,0,0,0,26,3,0,0,0,0,4,15,4,0.0,賣超,2,0.9695,3,0,0,0,0.3,0.0,0.01,39.7,0,0,0,{},0,0,9.2,1,0.0,0,0.45,0,0,0,0,★大戶接手 ★籌碼乾淨,NONE,,2026-05-08
00722B,群益投資級電信債,上市,STOCK,,0,0,0,14,0,0,0,0,0,0,5,9,0.0,賣超,0,1.1598,0,0,0,0,0.0,0.0,-0.02,37.7,0,0,0,{},0,0,-5.2,0,0.0,0,0.78,0,0,0,0,★籌碼乾淨 ★融資退場,NONE,,2026-05-08
00723B,群益投資級科技債,上市,STOCK,,0,0,0,23,0,0,0,0,0,4,15,4,0.0,賣超,2,0.8982,0,0,0,0,0.0,0.0,0.07,39.4,0,0,0,{},0,0,-45.5,0,0.0,0,1.27,0,0,0,0,★大戶接手 ★籌碼乾淨,NONE,,2026-05-08
00724B,群益投資級金融債,上市,STOCK,,0,0,0,27,0,0,0,2,0,1,15,9,0.0,賣超,1,0.9264,0,0,0,0,0.0,0.0,0.02,40.2,0,0,0,{},0,0,-0.2,0,0.0,0,0.9,0,0,0,0,★大戶接手 ★籌碼乾淨 ★融資退場,NONE,,2026-05-08
00725B,國泰投資級公司債,上市,STOCK,,0,0,0,14,3,0,0,2,0,0,5,4,0.0,賣超,0,0.8169,3,0,0,0,0.1,0.0,-0.01,40.7,0,0,0,{},0,0,0.8,0,0.0,0,0.47,0,0,0,0,★籌碼乾淨,NONE,,2026-05-08
00726B,國泰新興投等債,上市,STOCK,,0,0,0,4,0,0,0,0,0,0,0,4,0.0,賣超,0,0.6969,0,0,0,0,0.0,0.0,-0.02,32.2,0,0,0,{},0,0,-0.5,0,0.0,0,0.63,0,0,0,0,★籌碼乾淨,NONE,,2026-05-08
00727B,國泰優選非投等債,上市,STOCK,,0,0,0,25,0,0,0,0,0,1,15,9,0.0,賣超,1,0.8701,0,0,0,0,0.0,0.0,0.0,33.8,0,0,0,{},0,0,0.0,0,0.0,0,0.9,0,0,0,0,★大戶接手 ★籌碼乾淨 ★融資退場,NONE,,2026-05-08
00728,第一金工業30,上市,STOCK,,0,0,0,29,0,0,0,14,0,1,5,9,0.0,賣超,1,1.1192,0,0,0,0,0.0,0.0,-0.9,75.6,0,0,0,{},0,0,-0.4,1,0.0,0,0.66,2,0,0,0,★籌碼乾淨 ★融資退場,NONE,,2026-05-08
00730,富邦臺灣優質高息,上市,STOCK,,0,0,0,50,3,0,0,14,0,9,15,9,0.0,賣超,3,0.8419,4,0,0,0,0.1,0.0,0.05,75.6,0,0,0,{},0,0,20.0,1,0.22,0,1.85,2,0,0,0,★大戶接手 ★籌碼乾淨 ★融資退場,NONE,,2026-05-08
00731,復華富時高息低波,上市,STOCK,,0,0,0,72,8,0,17,14,0,4,25,4,0.0,賣超,2,1.0539,6,0,8,28,0.2,0.0,0.63,71.8,0,0,0,{},0,1,43.4,1,0.0,0,0.99,2,0,0,0,★籌碼集中 ★大戶接手 ★籌碼乾淨,NONE,,2026-05-08
00733,富邦臺灣中小,上市,STOCK,,0,0,0,49,8,0,0,18,0,4,15,4,0.0,賣超,2,0.9446,6,0,0,0,0.2,0.0,0.45,63.8,0,0,0,{},0,0,48.1,1,0.0,0,0.93,2,0,0,0,★籌碼乾淨,NONE,,2026-05-08
00734B,台新JPM新興債,上市,STOCK,,0,0,0,33,0,0,0,5,0,4,15,9,0.0,賣超,2,0.9756,0,0,0,0,0.0,0.0,0.0,51.5,0,0,0,{},0,0,-63.6,1,0.0,0,0.3,0,0,0,0,★大戶接手 ★籌碼乾淨 ★融資退場,NONE,,2026-05-08
00735,國泰臺韓科技,上市,STOCK,,0,0,0,24,1,0,0,14,0,0,5,4,0.0,賣超,0,0.8749,1,0,0,0,14.7,8.1,-2.35,78.6,0,0,0,{},0,0,5.7,0,0.0,0,1.74,2,0,0,0,★籌碼乾淨,NONE,,2026-05-08
00736,國泰新興市場,上市,STOCK,,0,0,0,43,0,0,0,18,0,1,15,9,0.0,賣超,1,0.8812,0,0,0,0,0.0,0.0,0.37,67.9,0,0,0,{},0,0,0.0,0,0.0,0,1.15,2,0,0,0,★籌碼乾淨 ★融資退場,NONE,,2026-05-08
00737,國泰AI機器人,上市,STOCK,,0,0,0,69,5,0,17,14,0,4,25,4,0.0,賣超,2,1.2274,5,0,10,53,0.9,0.0,5.53,70.4,0,0,0,{},0,1,16.8,1,0.0,0,0.49,2,0,0,0,★籌碼集中 ★大戶接手 ★籌碼乾淨,NONE,,2026-05-08
00738U,期元大道瓊白銀,上市,STOCK,,0,0,0,26,3,0,0,8,0,6,5,4,0.0,賣超,1,0.4061,3,0,0,0,17.6,1.1,-0.45,55.5,0,0,0,{},0,0,15.2,1,0.0,0,1.17,0,0,0,0,★籌碼乾淨,NONE,,2026-05-08
00739,元大MSCI A股,上市,STOCK,,0,0,0,32,0,0,0,18,0,0,5,9,0.0,賣超,0,1.0007,0,0,0,0,0.0,0.0,-2.2,69.7,0,0,0,{},0,0,-4.1,1,0.0,0,0.17,2,0,0,0,★籌碼乾淨 ★融資退場,NONE,,2026-05-08
00740B,富邦全球投等債,上市,STOCK,,0,0,0,20,8,0,0,2,0,1,0,9,-25.0,賣超,1,0.8558,19,0,0,0,0.0,0.0,-0.06,43.3,-25,-25,-25,{},0,0,37.0,1,-0.0,0,0.46,0,0,0,0,★籌碼乾淨 ★融資退場,NONE,,2026-05-08
00741B,富邦全球非投等債,上市,STOCK,,0,0,0,28,0,0,0,0,0,4,15,9,0.0,賣超,2,1.0316,0,0,0,0,0.3,0.0,0.0,35.8,0,0,0,{},0,0,-26.1,1,0.0,0,0.74,0,0,0,0,★大戶接手 ★籌碼乾淨 ★融資退場,NONE,,2026-05-08
00746B,富邦A級公司債,上市,STOCK,,0,0,0,38,10,0,0,0,0,4,15,9,0.0,賣超,2,1.2733,9,0,0,0,0.0,0.0,0.04,38.3,0,0,0,{},0,0,70.3,1,0.0,0,0.51,0,0,0,0,★大戶接手 ★籌碼乾淨 ★融資退場,NONE,,2026-05-08
00749B,凱基新興債10+,上市,STOCK,,0,0,0,27,0,0,0,2,0,1,15,9,0.0,賣超,1,0.0867,0,0,0,0,0.0,0.0,0.0,43.5,0,0,0,{},0,0,0.0,0,0.0,0,0.92,0,0,0,0,★大戶接手 ★籌碼乾淨 ★融資退場,NONE,,2026-05-08
00750B,凱基科技債10+,上市,STOCK,,0,0,0,30,0,0,0,2,0,4,15,9,0.0,賣超,2,1.0711,0,0,0,0,0.0,0.0,0.0,40.0,0,0,0,{},0,0,0.0,1,0.0,0,0.75,0,0,0,0,★籌碼乾淨 ★融資退場,NONE,,2026-05-08
00751B,元大AAA至A公司債,上市,STOCK,,0,0,0,25,0,0,0,2,0,4,15,4,0.0,賣超,2,0.7076,0,0,0,0,0.3,0.0,0.01,41.2,0,0,0,{},0,0,-22.2,1,0.0,0,0.56,0,0,0,0,★大戶接手 ★籌碼乾淨,NONE,,2026-05-08
00752,中信中國50,上市,STOCK,,0,0,0,30,0,0,0,8,0,3,15,4,0.0,賣超,1,0.7589,0,0,0,0,0.6,0.0,0.25,51.1,0,0,0,{},0,0,-6.1,0,0.0,0,0.38,0,0,0,0,★大戶接手 ★籌碼乾淨,NONE,,2026-05-08
00753L,中信中國50正2,上市,STOCK,,0,0,0,12,0,0,0,8,0,2,5,-3,0.0,賣超,0,0.7105,0,0,0,0,52.1,0.7,-0.24,52.9,0,0,0,{},0,0,-2.3,0,0.0,0,0.59,0,0,0,0,,NONE,,2026-05-08
00754B,群益AAA-AA公司債,上市,STOCK,,0,0,0,9,0,0,0,0,0,0,0,9,0.0,賣超,0,1.0347,0,0,0,0,0.0,0.0,-0.02,37.9,0,0,0,{},0,0,-37.5,1,0.0,0,0.86,0,0,0,0,★籌碼乾淨 ★融資退場,NONE,,2026-05-08
00755B,群益投資級公用債,上市,STOCK,,0,0,0,30,0,0,0,2,0,4,15,9,-451.0,賣超,2,1.3729,0,0,0,0,0.0,0.0,0.0,43.8,0,-219,-451,{},0,0,-1.0,1,-0.16,0,0.38,0,0,0,0,★籌碼乾淨 ★融資退場,NONE,,2026-05-08
00756B,群益投等新興公債,上市,STOCK,,0,0,0,7,0,0,0,2,0,1,0,4,-24.0,賣超,1,0.8465,0,0,0,0,0.0,0.0,-0.09,49.6,0,0,-24,{},0,0,-29.6,1,-0.0,0,0.78,0,0,0,0,★籌碼乾淨,NONE,,2026-05-08
00757,統一FANG+,上市,STOCK,,0,0,0,40,1,0,0,14,0,1,15,9,0.0,賣超,1,0.8859,1,0,0,0,0.6,0.0,0.18,74.5,0,0,0,{},0,0,12.9,0,0.0,0,0.82,2,0,0,0,★大戶接手 ★籌碼乾淨 ★融資退場,NONE,,2026-05-08
00758B,復華能源債,上市,STOCK,,0,0,0,27,0,0,0,2,0,1,15,9,0.0,賣超,1,1.079,0,0,0,0,0.0,0.0,0.0,45.5,0,0,0,{},0,0,0.0,0,0.0,0,0.96,0,0,0,0,★大戶接手 ★籌碼乾淨 ★融資退場,NONE,,2026-05-08
00759B,復華製藥債,上市,STOCK,,0,0,0,27,0,0,0,2,0,1,15,9,0.0,賣超,1,1.0099,0,0,0,0,0.0,0.0,0.0,46.0,0,0,0,{},0,0,-1.0,0,0.0,0,1.02,0,0,0,0,★大戶接手 ★籌碼乾淨 ★融資退場,NONE,,2026-05-08
00760B,復華新興企業債,上市,STOCK,,0,0,0,34,1,0,0,8,0,1,15,9,0.0,賣超,1,0.2746,1,0,0,0,0.0,0.0,0.0,50.7,0,0,0,{},0,0,1.9,0,0.0,0,0.84,0,0,0,0,★大戶接手 ★籌碼乾淨 ★融資退場,NONE,,2026-05-08
00761B,國泰A級公司債,上市,STOCK,,0,0,0,27,0,0,0,2,0,1,15,9,0.0,賣超,1,0.5121,0,0,0,0,0.0,0.0,0.0,42.2,0,0,0,{},0,0,-37.6,0,0.0,0,0.35,0,0,0,0,★籌碼乾淨 ★融資退場,NONE,,2026-05-08
00762,元大全球AI,上市,STOCK,,0,0,0,38,0,0,0,10,0,4,15,9,0.0,賣超,2,0.9074,0,0,0,0,0.5,0.0,0.12,86.7,0,0,0,{},0,0,-39.3,0,0.0,0,1.49,2,0,0,0,★籌碼乾淨 ★融資退場,NONE,,2026-05-08
00763U,期街口道瓊銅,上市,STOCK,,0,0,0,50,5,0,0,20,0,6,15,4,0.0,賣超,1,0.4418,19,0,0,0,13.3,0.7,0.09,60.2,0,0,0,{},0,0,21.8,0,0.0,0,0.57,2,0,0,0,★大戶接手 ★籌碼乾淨,NONE,,2026-05-08
00764B,群益25年美債,上市,STOCK,,0,0,0,28,3,0,0,0,0,1,15,9,0.0,賣超,1,1.1494,4,0,0,0,0.0,0.0,0.07,39.5,0,0,0,{},0,0,14.6,1,0.0,0,0.67,0,0,0,0,★大戶接手 ★籌碼乾淨 ★融資退場,NONE,,2026-05-08
00768B,復華20年美債,上市,STOCK,,0,0,0,17,1,0,0,2,0,0,5,9,0.0,賣超,0,0.6607,1,0,0,0,0.0,0.0,-0.17,41.2,0,0,0,{},0,0,28.2,1,0.0,0,1.71,0,0,0,0,★籌碼乾淨 ★融資退場,NONE,,2026-05-08
00770,國泰北美科技,上市,STOCK,,0,0,0,34,4,0,0,10,0,1,15,4,0.0,賣超,1,0.9356,1,0,0,0,0.1,0.0,0.11,82.0,0,0,0,{},0,0,32.0,0,0.0,0,0.73,2,0,0,0,★籌碼乾淨,NONE,,2026-05-08
00771,元大US高息特別股,上市,STOCK,,0,0,0,26,0,0,0,10,0,2,5,9,0.0,賣超,0,0.812,0,0,0,0,0.0,0.0,-0.51,48.2,0,0,0,{},0,0,0.0,0,0.0,0,0.88,1,0,0,0,★籌碼乾淨 ★融資退場,NONE,,2026-05-08
00772B,中信高評級公司債,上市,STOCK,,0,0,0,16,5,0,0,2,0,0,5,4,0.0,賣超,0,0.8178,5,0,0,0,0.2,0.0,-0.01,41.1,0,0,0,{},0,0,19.8,0,0.0,0,0.68,0,0,0,0,★籌碼乾淨,NONE,,2026-05-08
00773B,中信優先金融債,上市,STOCK,,0,0,0,38,8,0,0,2,0,4,15,9,0.0,賣超,2,0.786,14,0,0,0,0.1,0.0,0.05,43.3,0,0,0,{},0,0,37.7,1,0.0,0,0.76,0,0,0,0,★大戶接手 ★籌碼乾淨 ★融資退場,NONE,,2026-05-08
00775B,新光投等債15+,上市,STOCK,,0,0,0,30,0,0,0,2,0,4,15,9,0.0,賣超,2,0.9809,0,0,0,0,0.0,0.0,0.0,44.9,0,0,0,{},0,0,-1.2,1,0.0,0,0.98,0,0,0,0,★大戶接手 ★籌碼乾淨 ★融資退場,NONE,,2026-05-08
00777B,凱基AAA至A公司債,上市,STOCK,,0,0,0,27,0,0,0,2,0,1,15,9,0.0,賣超,1,0.9959,0,0,0,0,0.0,0.0,0.0,40.4,0,0,0,{},0,0,0.0,0,0.0,0,0.85,0,0,0,0,★大戶接手 ★籌碼乾淨 ★融資退場,NONE,,2026-05-08
00778B,凱基金融債20+,上市,STOCK,,0,0,0,33,0,0,0,5,0,4,15,9,0.0,賣超,2,0.1569,0,0,0,0,0.0,0.0,0.0,45.1,0,0,0,{},0,0,0.0,1,0.0,0,0.89,0,0,0,0,★大戶接手 ★籌碼乾淨 ★融資退場,NONE,,2026-05-08
00779B,凱基美債25+,上市,STOCK,,0,0,0,29,1,0,0,0,0,4,15,9,0.0,賣超,2,1.3162,1,0,0,0,0.0,0.0,0.02,39.9,0,0,0,{},0,0,0.3,1,0.0,0,0.36,0,0,0,0,★大戶接手 ★籌碼乾淨 ★融資退場,NONE,,2026-05-08
00780B,國泰A級金融債,上市,STOCK,,0,0,0,25,0,0,0,0,0,1,15,9,0.0,賣超,1,0.2008,0,0,0,0,0.0,0.0,0.0,39.3,0,0,0,{},0,0,-6.9,0,0.0,0,0.69,0,0,0,0,★籌碼乾淨 ★融資退場,NONE,,2026-05-08
00781B,國泰A級科技債,上市,STOCK,,0,0,0,30,0,0,0,0,0,1,25,4,0.0,賣超,1,1.3472,0,0,0,0,1.1,0.0,2.93,38.5,0,0,0,{},0,0,0.0,0,0.0,0,0.73,0,0,0,0,★籌碼集中 ★大戶接手 ★籌碼乾淨,NONE,,2026-05-08
00782B,國泰A級公用債,上市,STOCK,,0,0,0,15,0,0,0,0,0,1,5,9,0.0,賣超,1,1.1288,0,0,0,0,0.2,0.0,-3.12,37.8,0,0,0,{},0,0,-0.8,1,0.0,0,0.62,0,0,0,0,★籌碼乾淨 ★融資退場,NONE,,2026-05-08
00783,富邦中証500,上市,STOCK,,0,0,0,37,0,0,0,18,0,5,5,9,0.0,賣超,0,0.5008,0,0,0,0,17.1,0.0,-6.12,66.2,0,0,0,{},0,0,-12.2,0,0.0,0,0.28,2,0,0,0,★籌碼乾淨 ★融資退場,NONE,,2026-05-08
00785B,富邦金融投等債,上市,STOCK,,0,0,0,30,0,0,0,2,0,4,15,9,0.0,賣超,2,0.0422,0,0,0,0,0.0,0.0,0.01,40.3,0,0,0,{},0,0,-17.7,0,0.0,0,1.16,0,0,0,0,★大戶接手 ★籌碼乾淨 ★融資退場,NONE,,2026-05-08
00786B,元大10年IG銀行債,上市,STOCK,,0,0,0,32,0,0,0,7,0,1,15,9,0.0,賣超,1,1.7106,0,0,0,0,0.2,0.0,4.98,47.1,0,0,0,{},0,0,0.0,0,0.0,0,0.76,0,0,0,0,★大戶接手 ★籌碼乾淨 ★融資退場,NONE,,2026-05-08
00787B,元大10年IG醫療債,上市,STOCK,,0,0,0,23,0,0,0,8,0,1,5,9,0.0,賣超,1,1.2781,0,0,0,0,0.0,0.0,-0.76,51.4,0,0,0,{},0,0,0.0,1,0.0,0,0.03,0,0,0,0,★籌碼乾淨 ★融資退場,NONE,,2026-05-08
00788B,元大10年IG電能債,上市,STOCK,,0,0,0,25,0,0,0,0,0,1,15,9,0.0,賣超,1,0.8394,0,0,0,0,0.0,0.0,0.68,38.9,0,0,0,{},0,0,0.0,0,0.0,0,0.27,0,0,0,0,★大戶接手 ★籌碼乾淨 ★融資退場,NONE,,2026-05-08
00789B,復華公司債A3,上市,STOCK,,0,0,0,25,0,0,0,0,0,1,15,9,0.0,賣超,1,0.9756,0,0,0,0,0.0,0.0,0.0,38.2,0,0,0,{},0,0,-1.9,1,0.0,0,0.93,0,0,0,0,★大戶接手 ★籌碼乾淨 ★融資退場,NONE,,2026-05-08
00791B,復華信用債1-5,上市,STOCK,,0,0,0,25,0,0,0,0,0,1,15,9,0.0,賣超,1,0.947,0,0,0,0,0.0,0.0,0.0,36.1,0,0,0,{},0,0,0.0,0,0.0,0,0.95,0,0,0,0,★大戶接手 ★籌碼乾淨 ★融資退場,NONE,,2026-05-08
00792B,群益A級公司債,上市,STOCK,,0,0,0,30,0,0,0,2,0,4,15,9,0.0,賣超,2,1.1055,0,0,0,0,0.0,0.0,0.0,44.0,0,0,0,{},0,0,0.0,1,0.0,0,0.63,0,0,0,0,★大戶接手 ★籌碼乾淨 ★融資退場,NONE,,2026-05-08
00793B,群益AAA-A醫療債,上市,STOCK,,0,0,0,30,0,0,0,2,0,4,15,9,0.0,賣超,2,1.0269,0,0,0,0,0.0,0.0,0.14,41.1,0,0,0,{},0,0,0.0,1,0.0,0,1.27,0,0,0,0,★大戶接手 ★籌碼乾淨 ★融資退場,NONE,,2026-05-08
00795B,中信美國公債20年,上市,STOCK,,0,0,0,25,3,0,0,2,0,1,15,4,0.0,賣超,1,0.5111,4,0,0,0,0.8,0.0,0.06,40.2,0,0,0,{},0,0,27.1,1,0.0,0,0.35,0,0,0,0,★大戶接手 ★籌碼乾淨,NONE,,2026-05-08
00799B,國泰A級醫療債,上市,STOCK,,0,0,0,37,0,0,0,2,0,1,25,9,0.0,賣超,1,1.0888,0,0,0,0,0.2,0.0,3.54,41.1,0,0,0,{},0,0,0.0,0,0.0,0,0.72,0,0,0,0,★籌碼集中 ★大戶接手 ★籌碼乾淨 ★融資退場,NONE,,2026-05-08
00830,國泰費城半導體,上市,STOCK,,0,0,0,26,1,0,0,14,0,2,5,4,0.0,賣超,0,0.7982,1,0,0,0,1.4,0.2,-0.16,77.3,0,0,0,{},0,0,12.3,0,0.0,0,1.2,2,0,0,0,★籌碼乾淨,NONE,,2026-05-08
00834B,第一金金融債10+,上市,STOCK,,0,0,0,25,0,0,0,0,0,1,15,9,0.0,賣超,1,0.9867,0,0,0,0,0.0,0.0,0.0,39.2,0,0,0,{},0,0,0.0,0,0.0,0,1.0,0,0,0,0,★籌碼乾淨 ★融資退場,NONE,,2026-05-08
00836B,永豐10年A公司債,上市,STOCK,,0,0,0,16,0,0,0,2,0,0,5,9,0.0,賣超,0,0.1741,0,0,0,0,0.0,0.0,-0.01,43.9,0,0,0,{},0,0,-48.8,0,0.0,0,0.09,0,0,0,0,★籌碼乾淨 ★融資退場,NONE,,2026-05-08
00840B,凱基IG精選15+,上市,STOCK,,0,0,0,27,0,0,0,2,0,1,15,9,0.0,賣超,1,0.9672,0,0,0,0,0.0,0.0,0.0,40.4,0,0,0,{},0,0,0.0,0,0.0,0,1.0,0,0,0,0,★大戶接手 ★籌碼乾淨 ★融資退場,NONE,,2026-05-08
00841B,凱基AAA-AA公司債,上市,STOCK,,0,0,0,25,0,0,0,0,0,1,15,9,0.0,賣超,1,0.9557,0,0,0,0,0.0,0.0,0.0,38.9,0,0,0,{},0,0,0.0,0,0.0,0,1.0,0,0,0,0,★大戶接手 ★籌碼乾淨 ★融資退場,NONE,,2026-05-08
00842B,台新美元銀行債,上市,STOCK,,0,0,0,38,0,0,0,0,0,4,25,9,0.0,賣超,2,1.4124,0,0,0,0,0.0,0.0,6.13,38.2,0,0,0,{},0,0,0.0,1,0.0,0,0.32,0,0,0,0,★籌碼集中 ★大戶接手 ★籌碼乾淨 ★融資退場,NONE,,2026-05-08
00844B,新光15年IG金融債,上市,STOCK,,0,0,0,31,1,0,0,2,0,4,15,9,0.0,賣超,2,1.2124,2,0,0,0,0.0,0.0,0.0,45.6,0,0,0,{},0,0,1.2,1,0.0,0,0.51,0,0,0,0,★大戶接手 ★籌碼乾淨 ★融資退場,NONE,,2026-05-08
00845B,富邦新興投等債,上市,STOCK,,0,0,0,22,0,0,0,2,0,1,15,4,0.0,賣超,1,0.2914,0,0,0,0,0.0,0.0,0.0,42.2,0,0,0,{},0,0,0.0,0,0.0,0,1.18,0,0,0,0,★大戶接手 ★籌碼乾淨,NONE,,2026-05-08
00846B,富邦歐洲銀行債,上市,STOCK,,0,0,0,20,0,0,0,0,0,1,15,4,0.0,賣超,1,0.9037,0,0,0,0,0.0,0.0,0.0,39.6,0,0,0,{},0,0,-1.0,0,0.0,0,1.17,0,0,0,0,★籌碼乾淨,NONE,,2026-05-08
00847B,中信美國市政債,上市,STOCK,,0,0,0,25,0,0,0,0,0,1,15,9,0.0,賣超,1,1.1467,0,0,0,0,0.0,0.0,0.31,39.1,0,0,0,{},0,0,0.0,0,0.0,0,0.74,0,0,0,0,★大戶接手 ★籌碼乾淨 ★融資退場,NONE,,2026-05-08
00848B,中信新興亞洲債,上市,STOCK,,0,0,0,30,0,0,0,2,0,4,15,9,0.0,賣超,2,1.1123,0,0,0,0,0.0,0.0,0.0,41.6,0,0,0,{},0,0,0.0,1,0.0,0,0.86,0,0,0,0,★籌碼乾淨 ★融資退場,NONE,,2026-05-08
00849B,中信EM主權債0-5,上市,STOCK,,0,0,0,28,0,0,0,0,0,4,15,9,0.0,賣超,2,1.2167,0,0,0,0,0.0,0.0,0.01,38.9,0,0,0,{},0,0,0.0,1,0.0,0,0.7,0,0,0,0,★大戶接手 ★籌碼乾淨 ★融資退場,NONE,,2026-05-08
00850,元大臺灣ESG永續,上市,STOCK,,0,0,0,33,0,0,0,10,0,4,15,4,0.0,賣超,2,0.9024,0,0,0,0,0.0,0.0,0.14,83.7,0,0,0,{},0,0,-8.0,1,-0.16,0,0.7,2,0,0,0,★籌碼乾淨,NONE,,2026-05-08
00851,台新全球AI,上市,STOCK,,0,0,0,24,0,0,0,14,0,1,5,4,0.0,賣超,1,1.3193,0,0,0,0,0.5,0.0,-0.22,71.7,0,0,0,{},0,0,-8.2,1,0.0,0,0.25,2,0,0,0,★籌碼乾淨,NONE,,2026-05-08
00852L,國泰美國道瓊正2,上市,STOCK,,0,0,0,27,0,0,0,18,0,0,5,4,0.0,賣超,0,0.9452,0,0,0,0,11.9,3.5,-5.03,58.2,0,0,0,{},0,0,0.0,0,0.0,0,0.82,2,0,0,0,★籌碼乾淨,NONE,,2026-05-08
